# temperature   10.000000000000000
#   -0.211295007487306   29.552318746027769 -1549.851685975883356 36121.924040286365198 -315680.109172016032971
  34.232528000000002    0.130283400000000
  34.578313999999999    0.109407100000000
  34.924095999999999    0.068034100000000
  35.269877000000001    0.070664500000000
  35.615662999999998    0.059026800000000


# temperature   20.000000000000000
#   -0.582227204050152   81.341694615049832 -4261.155316775082611 99202.076644089305773 -865977.648715786286630
  34.232528000000002    1.038085600000000
  34.578313999999999    0.944955100000000
  34.924095999999999    0.847756700000000
  35.269877000000001    0.863497700000000
  35.615662999999998    0.824450900000000


# temperature   30.000000000000000
#   -1.035153956433387  144.555008026117292 -7569.257605497546137 176137.255468135204865 -1536880.495048884302378
  34.232528000000002    3.316878500000000
  34.578313999999999    3.200179400000000
  34.924095999999999    3.081068500000000
  35.269877000000001    3.157139400000000
  35.615662999999998    3.133731000000000


# temperature   40.000000000000000
#   -1.515146860115122  211.537017571364231 -11074.126823762364438 257638.073059669375652 -2247507.279281278606504
  34.232528000000002    6.679175600000000
  34.578313999999999    6.634563000000000
  34.924095999999999    6.592099600000000
  35.269877000000001    6.798935400000000
  35.615662999999998    6.855272000000000


# temperature   50.000000000000000
#   -1.961905417629251  273.867218463692950 -14334.859405546194466 333445.106870822142810 -2908344.427994859404862
  34.232528000000002   10.633227200000000
  34.578313999999999   10.709398000000000
  34.924095999999999   10.797614800000000
  35.269877000000001   11.153327800000000
  35.615662999999998   11.317015899999999


# temperature   60.000000000000000
#   -2.342947853463603  327.016175488063880 -17114.622385676495469 398055.071100921661127 -3471440.883089859969914
  34.232528000000002   14.762475500000001
  34.578313999999999   14.956694799999999
  34.924095999999999   15.171900600000001
  35.269877000000001   15.644904800000001
  35.615662999999998   15.903347200000001


# temperature   70.000000000000000
#   -2.651868590169785  370.095999945874041 -19367.268575616020826 450402.065699363942258 -3927564.732750013936311
  34.232528000000002   18.757779700000000
  34.578313999999999   19.042470300000002
  34.924095999999999   19.353172399999998
  35.269877000000001   19.896646600000000
  35.615662999999998   20.219842799999999


# temperature   80.000000000000000
#   -2.895980490082479  404.131526817779161 -21146.649020157197810 491743.530103190278169 -4287724.885598754510283
  34.232528000000002   22.434139900000002
  34.578313999999999   22.777445000000000
  34.924095999999999   23.148219699999999
  35.269877000000001   23.721029999999999
  35.615662999999998   24.078990300000001


# temperature   90.000000000000000
#   -3.086779790067046  430.729298950336272 -22536.944837296261539 524039.691480084846262 -4569036.501037740148604
  34.232528000000002   25.710806800000000
  34.578313999999999   26.085875000000001
  34.924095999999999   26.487594999999999
  35.269877000000001   27.060411100000000
  35.615662999999998   27.429992800000001


# temperature  100.000000000000000
#   -3.235454699701295  451.451494647547293 -23619.943809149546723 549193.463321555522271 -4788100.673059383407235
  34.232528000000002   28.575510999999999
  34.578313999999999   28.962737600000001
  34.924095999999999   29.374641600000000
  35.269877000000001   29.929075500000000
  35.615662999999998   30.294714299999999


# temperature  110.000000000000000
#   -3.351408849894322  467.610520705072815 -24464.325908223869192 568802.071246700244956 -4958845.495195421390235
  34.232528000000002   31.053180900000001
  34.578313999999999   31.439461099999999
  34.924095999999999   31.848009800000000
  35.269877000000001   32.373810800000001
  35.615662999999998   32.726050700000002


# temperature  120.000000000000000
#   -3.442068042257026  480.242446360976999 -25124.294170296383527 584125.699869716539979 -5092256.864547993987799
  34.232528000000002   33.185007400000003
  34.578313999999999   33.562182300000003
  34.924095999999999   33.959181200000003
  35.269877000000001   34.451535399999997
  35.615662999999998   34.785231199999998


# temperature  130.000000000000000
#   -3.513146635231831  490.144384998387523 -25641.541550818277756 596133.479106450453401 -5196781.602925913408399
  34.232528000000002   35.016424399999998
  34.578313999999999   35.379799100000000
  34.924095999999999   35.760711499999999
  35.269877000000001   36.218197600000003
  35.615662999999998   36.531026799999999


# temperature  140.000000000000000
#   -3.568998457095149  497.923571063644658 -26047.824503203370114 605563.457996043725871 -5278851.494792290031910
  34.232528000000002   36.591017000000001
  34.578313999999999   36.938203299999998
  34.924095999999999   37.300876000000002
  35.269877000000001   37.724069499999999
  35.615662999999998   38.015461299999998


# temperature  150.000000000000000
#   -3.612932454483415  504.041449183459861 -26367.272088219397119 612976.348319031647407 -5343352.308276980184019
  34.232528000000002   37.947891400000003
  34.578313999999999   38.277980200000002
  34.924095999999999   38.621755499999999
  35.269877000000001   39.012327999999997
  35.615662999999998   39.282744800000003


# temperature  160.000000000000000
#   -3.647477045158015  508.850580918969285 -26618.318008202968485 618800.471073957043700 -5394015.864443588070571
  34.232528000000002   39.120893700000003
  34.578313999999999   39.433891000000003
  34.924095999999999   39.759013699999997
  35.269877000000001   40.119173799999999
  35.615662999999998   40.369648099999999


# temperature  170.000000000000000
#   -3.674571315079802  512.621327297083553 -26815.096847580065514 623364.225291180424392 -5433703.150784645229578
  34.232528000000002   40.138731700000001
  34.578313999999999   40.435185599999997
  34.924095999999999   40.742418100000002
