   0.000000000000000       -14.828580490835956
  10.000000000000000       -14.828580676186311
  20.000000000000000       -14.828588914196921
  30.000000000000000       -14.828641349365455
  40.000000000000000       -14.828828366989631
  50.000000000000000       -14.829272023642666
  60.000000000000000       -14.830085039812989
  70.000000000000000       -14.831353413185019
  80.000000000000000       -14.833135697682341
  90.000000000000000       -14.835467886741323
 100.000000000000000       -14.838368979157842
 110.000000000000000       -14.841845807332085
 120.000000000000000       -14.845896772550438
 130.000000000000000       -14.850514577678721
 140.000000000000000       -14.855688257761786
 150.000000000000000       -14.861404537042590
 160.000000000000000       -14.867648816217928
 170.000000000000000       -14.874405879170478
 180.000000000000000       -14.881660308645678
 190.000000000000000       -14.889396811376740
 200.000000000000000       -14.897600420790399
 210.000000000000000       -14.906256637152891
 220.000000000000000       -14.915351467595162
 230.000000000000000       -14.924871498245659
 240.000000000000000       -14.934803937672909
 250.000000000000000       -14.945136523165477
 260.000000000000000       -14.955857623299359
 270.000000000000000       -14.966956131626972
 280.000000000000000       -14.978421502646277
 290.000000000000000       -14.990243683253519
 300.000000000000000       -15.002413131548970
 310.000000000000000       -15.014920741092284
 320.000000000000000       -15.027757863124844
 330.000000000000000       -15.040916256808535
 340.000000000000000       -15.054388048423220
 350.000000000000000       -15.068165747408576
 360.000000000000000       -15.082242190844184
 370.000000000000000       -15.096610584619532
 380.000000000000000       -15.111264339559396
 390.000000000000000       -15.126197251060278
 400.000000000000000       -15.141403325362853
 410.000000000000000       -15.156876849145927
 420.000000000000000       -15.172612316269127
 430.000000000000000       -15.188604477772909
 440.000000000000000       -15.204848280039796
 450.000000000000000       -15.221338882251690
 460.000000000000000       -15.238071576753789
 470.000000000000000       -15.255041905345664
 480.000000000000000       -15.272245539518439
 490.000000000000000       -15.289678352098930
 500.000000000000000       -15.307336287928941
 510.000000000000000       -15.325215466224648
 520.000000000000000       -15.343312212784532
 530.000000000000000       -15.361622894256394
 540.000000000000000       -15.380144017955841
 550.000000000000000       -15.398872211315494
 560.000000000000000       -15.417804231465992
 570.000000000000000       -15.436936944980001
 580.000000000000000       -15.456267246670455
 590.000000000000000       -15.475792232561323
 600.000000000000000       -15.495509017817099
 610.000000000000000       -15.515414821351525
 620.000000000000000       -15.535506928225960
 630.000000000000000       -15.555782733378631
 640.000000000000000       -15.576239673468368
 650.000000000000000       -15.596875337649026
 660.000000000000000       -15.617687207235903
 670.000000000000000       -15.638673068305422
 680.000000000000000       -15.659830554410560
 690.000000000000000       -15.681157490315440
 700.000000000000000       -15.702651744070462
 710.000000000000000       -15.724311201017183
 720.000000000000000       -15.746133746719558
 730.000000000000000       -15.768117423239058
 740.000000000000000       -15.790260318762940
 750.000000000000000       -15.812560474260575
 760.000000000000000       -15.835016131776605
 770.000000000000000       -15.857625375851139
 780.000000000000000       -15.880386472301087
 790.000000000000000       -15.903297655639244
 800.000000000000000       -15.926357283769812
 810.000000000000000       -15.949563638313697
 820.000000000000000       -15.972915319707417
 830.000000000000000       -15.996410359554991
 840.000000000000000       -16.020047620829814
 850.000000000000000       -16.043825298277241
 860.000000000000000       -16.067741999721832
 870.000000000000000       -16.091796337015335
 880.000000000000000       -16.115986624503286
 890.000000000000000       -16.140311840988954
 900.000000000000000       -16.164770626886821
 910.000000000000000       -16.189361080840872
 920.000000000000000       -16.214082315951138
 930.000000000000000       -16.238933075971598
 940.000000000000000       -16.263911934209666
 950.000000000000000       -16.289017771478381
 960.000000000000000       -16.314249268412571
